subject_nr,subject_id,game_nr,trial_nr,perc_noise,perc_noise_sample,orientation,orientation_sample,orientation_0,orientation_0_sample,orientation_positive_unfair,orientation_positive_fair,reference_line,radii
2,3,3,12,6,4.777518252,-5,-4.093434677,-5,-4.093434677,0,0,0,0
2,3,3,13,6,7.202641755,-5,-5.743873472,-5,-5.743873472,0,0,0,0
2,3,3,14,6,6.044110376,-10,-9.273304267,-10,-9.273304267,0,0,0,0
2,3,3,15,6,6.56473348,10,9.578426418,10,9.578426418,1,1,0,0
2,3,3,16,6,5.336491535,5,4.727493442,5,4.727493442,1,1,0,0
2,3,3,17,0,5.875755582,-10,-10,-10,-10,0,0,0,0
2,3,3,18,0,6.300651253,10,10,10,10,1,1,0,0
2,3,4,1,6,6.670427488,95,95.27890349,5,5.278903493,1,1,90,0
2,3,4,2,6,6.168596153,80,79.60240624,-10,-10.39759376,0,0,90,0
2,3,4,3,6,6.368559664,80,78.60226064,-10,-11.39773936,0,0,90,0
2,3,4,4,6,7.375427083,85,84.58275693,-5,-5.417243065,0,0,90,0
2,3,4,5,6,6.572158416,100,100.2766914,10,10.27669143,1,1,90,0
2,3,4,6,6,7.84567494,80,77.13535259,-10,-12.86464741,0,0,90,0
2,3,4,7,6,6.281116194,95,96.25263997,5,6.252639971,1,1,90,0
2,3,4,8,6,5.761932719,95,95.67684693,5,5.676846927,1,1,90,0
2,3,4,9,6,6.22419049,80,79.24683877,-10,-10.75316123,0,0,90,0
2,3,4,10,6,5.715626116,85,86.09826265,-5,-3.901737354,0,0,90,0
2,3,4,11,6,7.584942785,100,100.3886007,10,10.38860075,1,1,90,0
2,3,4,12,6,4.472528129,85,87.4129394,-5,-2.587060604,0,0,90,0
2,3,4,13,6,6.062844695,95,96.86883527,5,6.868835269,1,1,90,0
2,3,4,14,6,5.160764539,100,100.0035493,10,10.00354929,1,1,90,0
2,3,4,15,6,4.774295686,100,100.8549075,10,10.85490747,1,1,90,0
2,3,4,16,6,4.969263772,85,84.27080092,-5,-5.729199084,0,0,90,0
2,3,4,17,0,6.670427488,80,80,-10,-10,0,0,90,0
2,3,4,18,0,6.168596153,100,100,10,10,1,1,90,0
2,3,5,1,6,6.200130091,-5,-7.161353076,-5,-7.161353076,0,0,0,0
2,3,5,2,6,5.35827125,10,10.97381495,10,10.97381495,1,1,0,0
2,3,5,3,6,4.558087104,5,3.614618443,5,3.614618443,1,1,0,0
2,3,5,4,6,7.206795141,-10,-8.526587877,-10,-8.526587877,0,0,0,0
2,3,5,5,6,6.588308498,10,7.755959957,10,7.755959957,1,1,0,0
2,3,5,6,6,4.862143264,-10,-9.439794398,-10,-9.439794398,0,0,0,0
2,3,5,7,6,5.52192339,-10,-10.5995996,-10,-10.5995996,0,0,0,0
2,3,5,8,6,5.038239363,10,8.012501506,10,8.012501506,1,1,0,0
2,3,5,9,6,6.247967958,-5,-2.776206158,-5,-2.776206158,0,0,0,0
2,3,5,10,6,5.638437538,10,10.53791149,10,10.53791149,1,1,0,0
2,3,5,11,6,6.170796642,5,7.3770602,5,7.3770602,1,1,0,0
2,3,5,12,6,6.351645936,5,2.835660168,5,2.835660168,1,1,0,0
2,3,5,13,6,6.082185126,-5,-6.105392008,-5,-6.105392008,0,0,0,0
2,3,5,14,6,7.84573274,-5,-4.4740508,-5,-4.4740508,0,0,0,0
2,3,5,15,6,6.389204834,-10,-10.66623961,-10,-10.66623961,0,0,0,0
2,3,5,16,6,5.787774721,5,4.494456831,5,4.494456831,1,1,0,0
2,3,5,17,0,6.200130091,-10,-10,-10,-10,0,0,0,0
2,3,5,18,0,5.35827125,10,10,10,10,1,1,0,0
2,3,6,1,18,12.6356426,95,92.02976137,5,2.029761373,1,1,90,0
2,3,6,2,18,17.14860763,85,86.83884098,-5,-3.16115902,0,0,90,0
2,3,6,3,18,22.62026019,100,98.28351055,10,8.283510553,1,1,90,0
2,3,6,4,18,14.1661827,85,85.36397558,-5,-4.636024416,0,0,90,0
2,3,6,5,18,16.10826599,80,80.78190475,-10,-9.218095255,0,0,90,0
2,3,6,6,18,18.0680299,100,96.56992761,10,6.569927609,1,1,90,0
2,3,6,7,18,14.80670805,95,98.49158758,5,8.491587585,1,1,90,0
2,3,6,8,18,20.97935494,95,96.33050856,5,6.330508562,1,1,90,0
2,3,6,9,18,16.30349307,85,86.61087959,-5,-3.389120406,0,0,90,0
2,3,6,10,18,15.01273562,85,87.10626894,-5,-2.893731062,0,0,90,0
2,3,6,11,18,14.64694293,100,97.10061777,10,7.100617766,1,1,90,0
2,3,6,12,18,16.08354992,95,94.77419358,5,4.774193583,1,1,90,0
2,3,6,13,18,12.84586493,100,99.47747134,10,9.477471337,1,1,90,0
2,3,6,14,18,17.4331228,80,85.37518219,-10,-4.62481781,0,0,90,0
2,3,6,15,18,17.4585006,80,75.41450677,-10,-14.58549323,0,0,90,0
2,3,6,16,18,13.2061947,80,83.12347482,-10,-6.876525177,0,0,90,0
2,3,6,17,0,12.6356426,80,80,-10,-10,0,0,90,0
2,3,6,18,0,17.14860763,100,100,10,10,1,1,90,0
2,3,7,1,18,24.48906095,5,0.101999154,5,0.101999154,1,1,0,0
2,3,7,2,18,23.0675233,5,2.039162993,5,2.039162993,1,1,0,0
2,3,7,3,18,19.64104578,10,8.506955482,10,8.506955482,1,1,0,0
2,3,7,4,18,17.44154694,-5,-3.961736214,-5,-3.961736214,0,0,0,0
2,3,7,5,18,21.94720224,-10,-14.22153748,-10,-14.22153748,0,0,0,0
2,3,7,6,18,19.62220124,-10,-11.30330807,-10,-11.30330807,0,0,0,0
2,3,7,7,18,18.99930145,5,6.997019676,5,6.997019676,1,1,0,0
2,3,7,8,18,16.12504657,10,13.51396922,10,13.51396922,1,1,0,0
2,3,7,9,18,17.47787293,5,0.800832185,5,0.800832185,1,1,0,0
2,3,7,10,18,21.3770369,10,7.039399935,10,7.039399935,1,1,0,0
2,3,7,11,18,18.57552823,-5,-3.64808509,-5,-3.64808509,0,0,0,0
2,3,7,12,18,19.48432936,-10,-4.492090957,-10,-4.492090957,0,0,0,0
2,3,7,13,18,21.24359383,-5,-11.14070244,-5,-11.14070244,0,0,0,0
2,3,7,14,18,16.52720552,-10,-13.30307443,-10,-13.30307443,0,0,0,0
2,3,7,15,18,14.81603979,10,6.118502337,10,6.118502337,1,1,0,0
2,3,7,16,18,19.47822699,-5,-6.255277002,-5,-6.255277002,0,0,0,0
2,3,7,17,0,24.48906095,-10,-10,-10,-10,0,0,0,0
2,3,7,18,0,23.0675233,10,10,10,10,1,1,0,0
2,3,8,1,18,17.68256072,95,92.03965886,5,2.039658864,1,1,90,0
2,3,8,2,18,19.24979272,100,101.8349636,10,11.83496355,1,1,90,0
2,3,8,3,18,17.66342764,80,71.18588184,-10,-18.81411816,0,0,90,0
2,3,8,4,18,15.6616489,80,84.01494958,-10,-5.985050421,0,0,90,0
2,3,8,5,18,15.51686814,100,109.8011144,10,19.80111443,1,1,90,0
2,3,8,6,18,24.20990787,85,90.78814419,-5,0.788144194,0,1,90,0
2,3,8,7,18,16.91756416,95,98.29308057,5,8.293080573,1,1,90,0
2,3,8,8,18,21.20153252,100,99.60150567,10,9.601505673,1,1,90,0
2,3,8,9,18,17.29989902,85,88.04861117,-5,-1.951388827,0,0,90,0
2,3,8,10,18,17.86890878,80,81.73896295,-10,-8.261037046,0,0,90,0
2,3,8,11,18,13.97798737,80,78.99838381,-10,-11.00161619,0,0,90,0
2,3,8,12,18,14.7234802,95,94.63555519,5,4.635555195,1,1,90,0
2,3,8,13,18,18.33825784,85,86.9973169,-5,-3.002683102,0,0,90,0
2,3,8,14,18,14.59407502,85,85.45963531,-5,-4.540364687,0,0,90,0
2,3,8,15,18,17.0782517,95,94.20465909,5,4.204659095,1,1,90,0
2,3,8,16,18,19.26785197,100,106.6905923,10,16.69059233,1,1,90,0
2,3,8,17,0,17.68256072,80,80,-10,-10,0,0,90,0
2,3,8,18,0,19.24979272,100,100,10,10,1,1,90,0
2,3,9,1,6,6.521546081,-5,-4.198958756,-5,-4.198958756,0,0,0,0
2,3,9,2,6,6.283154401,10,9.910589395,10,9.910589395,1,1,0,0
2,3,9,3,6,5.342346306,5,3.785778306,5,3.785778306,1,1,0,0
2,3,9,4,6,7.377568058,-5,-5.366546865,-5,-5.366546865,0,0,0,0
2,3,9,5,6,4.589158811,5,6.408112328,5,6.408112328,1,1,0,0
2,3,9,6,6,4.210328475,-10,-9.368900285,-10,-9.368900285,0,0,0,0
2,3,9,7,6,4.817309464,10,9.655557352,10,9.655557352,1,1,0,0
2,3,9,8,6,5.498900604,-5,-5.982643315,-5,-5.982643315,0,0,0,0
2,3,9,9,6,6.678873646,10,9.102875852,10,9.102875852,1,1,0,0
2,3,9,10,6,6.166735024,-10,-10.80962048,-10,-10.80962048,0,0,0,0
2,3,9,11,6,4.543472476,5,5.38354419,5,5.38354419,1,1,0,0
2,3,9,12,6,6.564044215,-10,-9.199187319,-10,-9.199187319,0,0,0,0
2,3,9,13,6,6.78095033,-10,-9.457915706,-10,-9.457915706,0,0,0,0
2,3,9,14,6,6.424528201,-5,-3.822473686,-5,-3.822473686,0,0,0,0
2,3,9,15,6,5.52128128,10,8.45743068,10,8.45743068,1,1,0,0
2,3,9,16,6,6.757384406,5,5.996995937,5,5.996995937,1,1,0,0
2,3,9,17,0,6.521546081,-10,-10,-10,-10,0,0,0,0
2,3,9,18,0,6.283154401,10,10,10,10,1,1,0,0
2,3,10,1,6,4.925354748,85,84.75061857,-5,-5.249381428,0,0,90,0
2,3,10,2,6,8.35291173,95,94.97360956,5,4.973609562,1,1,90,0
2,3,10,3,6,4.434190206,85,86.56717017,-5,-3.432829826,0,0,90,0
2,3,10,4,6,6.259958581,100,98.23800457,10,8.238004566,1,1,90,0
2,3,10,5,6,5.215427621,100,100.1346111,10,10.1346111,1,1,90,0
2,3,10,6,6,6.930495409,100,98.80109053,10,8.80109053,1,1,90,0
2,3,10,7,6,4.823905881,80,80.93239559,-10,-9.067604407,0,0,90,0
2,3,10,8,6,4.42897037,95,96.51014049,5,6.510140488,1,1,90,0
2,3,10,9,6,5.980843491,80,79.3410098,-10,-10.6589902,0,0,90,0
2,3,10,10,6,5.120668387,95,96.56756612,5,6.56756612,1,1,90,0
2,3,10,11,6,6.290029897,95,94.55778501,5,4.557785008,1,1,90,0
2,3,10,12,6,6.742222914,85,85.39617848,-5,-4.603821517,0,0,90,0
2,3,10,13,6,7.326263521,80,80.26121973,-10,-9.738780266,0,0,90,0
2,3,10,14,6,5.497799478,85,85.42007513,-5,-4.579924867,0,0,90,0
2,3,10,15,6,5.826952291,80,82.50407108,-10,-7.495928918,0,0,90,0
2,3,10,16,6,5.810225091,100,98.34150224,10,8.341502239,1,1,90,0
2,3,10,17,0,4.925354748,80,80,-10,-10,0,0,90,0
2,3,10,18,0,8.35291173,100,100,10,10,1,1,90,0
2,3,11,1,6,4.46779165,5,5.087310092,5,5.087310092,1,1,0,0
2,3,11,2,6,6.087842706,5,6.301190346,5,6.301190346,1,1,0,0
2,3,11,3,6,4.85068545,10,9.550375434,10,9.550375434,1,1,0,0
2,3,11,4,6,5.053286568,-5,-3.363575007,-5,-3.363575007,0,0,0,0
2,3,11,5,6,9.363508666,10,9.597634479,10,9.597634479,1,1,0,0
2,3,11,6,6,6.799001179,5,3.587240027,5,3.587240027,1,1,0,0
2,3,11,7,6,4.949909541,-5,-6.200787781,-5,-6.200787781,0,0,0,0
2,3,11,8,6,5.902627005,5,4.048341512,5,4.048341512,1,1,0,0
2,3,11,9,6,6.364194497,-10,-7.988575028,-10,-7.988575028,0,0,0,0
2,3,11,10,6,4.786550044,-10,-9.794298519,-10,-9.794298519,0,0,0,0
2,3,11,11,6,5.530206655,10,8.32143902,10,8.32143902,1,1,0,0
2,3,11,12,6,5.504901679,-5,-5.866429908,-5,-5.866429908,0,0,0,0
2,3,11,13,6,5.475426645,10,10.58812295,10,10.58812295,1,1,0,0
2,3,11,14,6,7.564072763,-10,-10.09029832,-10,-10.09029832,0,0,0,0
2,3,11,15,6,6.496802188,-5,-6.478545992,-5,-6.478545992,0,0,0,0
2,3,11,16,6,7.163885694,-10,-9.090115475,-10,-9.090115475,0,0,0,0
2,3,11,17,0,4.46779165,-10,-10,-10,-10,0,0,0,0
2,3,11,18,0,6.087842706,10,10,10,10,1,1,0,0
2,3,12,1,18,17.30473328,80,84.74446637,-10,-5.255533625,0,0,90,0
2,3,12,2,18,17.95753,80,82.11353612,-10,-7.886463883,0,0,90,0
2,3,12,3,18,14.40196995,85,87.92961377,-5,-2.070386235,0,0,90,0
2,3,12,4,18,14.21783402,80,76.00958881,-10,-13.99041119,0,0,90,0
2,3,12,5,18,14.88572312,95,92.61903223,5,2.619032233,1,1,90,0
2,3,12,6,18,15.31405393,80,76.34368951,-10,-13.65631049,0,0,90,0
2,3,12,7,18,16.38076411,95,92.35070106,5,2.350701058,1,1,90,0
2,3,12,8,18,16.02356978,100,96.69479878,10,6.694798776,1,1,90,0
2,3,12,9,18,20.02080533,85,80.49093465,-5,-9.509065353,0,0,90,0
2,3,12,10,18,18.69768882,95,94.5156807,5,4.515680696,1,1,90,0
2,3,12,11,18,16.83984111,100,96.32329734,10,6.323297344,1,1,90,0
2,3,12,12,18,16.63276279,100,94.58188432,10,4.581884317,1,1,90,0
2,3,12,13,18,15.91219126,85,89.43346795,-5,-0.566532046,0,0,90,0
2,3,12,14,18,19.09638739,95,99.81385043,5,9.813850426,1,1,90,0
2,3,12,15,18,20.76444583,100,96.8462425,10,6.846242504,1,1,90,0
2,3,12,16,18,13.40400658,85,83.89486667,-5,-6.105133334,0,0,90,0
2,3,12,17,0,17.30473328,80,80,-10,-10,0,0,90,0
2,3,12,18,0,17.95753,100,100,10,10,1,1,90,0
2,3,13,1,18,23.30475768,-10,-10.80997401,-10,-10.80997401,0,0,0,0
2,3,13,2,18,18.18046742,10,13.98450474,10,13.98450474,1,1,0,0
2,3,13,3,18,13.12052055,5,0.60339049,5,0.60339049,1,1,0,0
2,3,13,4,18,22.80234837,-5,-9.507725701,-5,-9.507725701,0,0,0,0
2,3,13,5,18,18.96905544,-10,-11.98367728,-10,-11.98367728,0,0,0,0
2,3,13,6,18,17.68689691,-5,1.629984068,-5,1.629984068,0,1,0,0
2,3,13,7,18,19.26466533,5,6.0798566,5,6.0798566,1,1,0,0
2,3,13,8,18,18.886308,5,3.974651034,5,3.974651034,1,1,0,0
2,3,13,9,18,25.13033208,10,11.80210435,10,11.80210435,1,1,0,0
2,3,13,10,18,15.38362822,-5,-4.061673919,-5,-4.061673919,0,0,0,0
2,3,13,11,18,12.60969762,-10,-14.47356534,-10,-14.47356534,0,0,0,0
2,3,13,12,18,20.91335385,10,2.798866363,10,2.798866363,1,1,0,0
2,3,13,13,18,14.62688867,-10,-6.368662748,-10,-6.368662748,0,0,0,0
2,3,13,14,18,18.60986245,-5,-6.089814101,-5,-6.089814101,0,0,0,0
2,3,13,15,18,21.7303753,5,4.117545595,5,4.117545595,1,1,0,0
2,3,13,16,18,19.80893908,10,8.013626862,10,8.013626862,1,1,0,0
2,3,13,17,0,23.30475768,-10,-10,-10,-10,0,0,0,0
2,3,13,18,0,18.18046742,10,10,10,10,1,1,0,0
2,3,14,1,18,17.23864946,85,82.62696338,-5,-7.373036622,0,0,90,0
2,3,14,2,18,15.50155654,95,95.57418391,5,5.57418391,1,1,90,0
2,3,14,3,18,16.98561307,100,103.8145529,10,13.81455285,1,1,90,0
2,3,14,4,18,19.49679622,85,87.5130536,-5,-2.486946395,0,0,90,0
2,3,14,5,18,14.71200242,80,81.1102645,-10,-8.889735498,0,0,90,0
2,3,14,6,18,18.71367689,95,101.0918211,5,11.09182106,1,1,90,0
2,3,14,7,18,19.74932963,85,84.63829176,-5,-5.361708236,0,0,90,0
2,3,14,8,18,21.07607783,100,95.93683489,10,5.936834892,1,1,90,0
2,3,14,9,18,18.20510507,80,72.93477289,-10,-17.06522711,0,0,90,0
2,3,14,10,18,17.61833581,85,82.1547059,-5,-7.845294105,0,0,90,0
2,3,14,11,18,20.04678115,100,99.20976793,10,9.209767934,1,1,90,0
2,3,14,12,18,23.80318219,95,96.06864642,5,6.068646418,1,1,90,0
2,3,14,13,18,18.05130397,95,93.69945618,5,3.69945618,1,1,90,0
2,3,14,14,18,20.14828165,100,101.8843079,10,11.88430786,1,1,90,0
2,3,14,15,18,16.03923973,80,80.41050535,-10,-9.58949465,0,0,90,0
2,3,14,16,18,15.75732389,80,75.31560897,-10,-14.68439103,0,0,90,0
2,3,14,17,0,17.23864946,80,80,-10,-10,0,0,90,0
2,3,14,18,0,15.50155654,100,100,10,10,1,1,90,0
2,3,15,1,18,17.80911337,-5,-8.002240012,-5,-8.002240012,0,0,0,0
2,3,15,2,18,24.34562311,10,8.281892351,10,8.281892351,1,1,0,0
2,3,15,3,18,16.99853946,-5,-0.975994061,-5,-0.975994061,0,0,0,0
2,3,15,4,18,21.64920237,-10,-4.029663411,-10,-4.029663411,0,0,0,0
2,3,15,5,18,17.44983008,5,1.873246896,5,1.873246896,1,1,0,0
2,3,15,6,18,17.89182426,-10,-9.700544844,-10,-9.700544844,0,0,0,0
2,3,15,7,18,17.63124807,-10,-11.92075858,-10,-11.92075858,0,0,0,0
2,3,15,8,18,22.55484194,10,6.991297044,10,6.991297044,1,1,0,0
2,3,15,9,18,19.5064084,5,3.268482464,5,3.268482464,1,1,0,0
2,3,15,10,18,15.72959461,-10,-8.263825792,-10,-8.263825792,0,0,0,0
2,3,15,11,18,16.11205459,10,13.05416907,10,13.05416907,1,1,0,0
2,3,15,12,18,13.36143629,-5,-15.20978158,-5,-15.20978158,0,0,0,0
2,3,15,13,18,18.36437055,10,9.041900199,10,9.041900199,1,1,0,0
2,3,15,14,18,22.52652393,5,2.952294312,5,2.952294312,1,1,0,0
2,3,15,15,18,19.95227092,5,8.414956623,5,8.414956623,1,1,0,0
2,3,15,16,18,17.50539726,-5,3.500181211,-5,3.500181211,0,1,0,0
2,3,15,17,0,17.80911337,-10,-10,-10,-10,0,0,0,0
2,3,15,18,0,24.34562311,10,10,10,10,1,1,0,0
2,3,16,1,6,6.78212602,80,81.90695238,-10,-8.09304762,0,0,90,0
2,3,16,2,6,5.762058263,80,81.27302781,-10,-8.726972192,0,0,90,0
2,3,16,3,6,9.112218445,95,94.82097313,5,4.820973128,1,1,90,0
2,3,16,4,6,6.858424764,100,99.53674686,10,9.536746858,1,1,90,0
2,3,16,5,6,5.790905879,85,82.82147065,-5,-7.178529348,0,0,90,0
2,3,16,6,6,5.831366833,80,79.93972309,-10,-10.06027691,0,0,90,0
2,3,16,7,6,6.48883678,80,79.25058572,-10,-10.74941428,0,0,90,0
2,3,16,8,6,3.837309367,85,84.88013447,-5,-5.11986553,0,0,90,0
2,3,16,9,6,4.870323744,100,101.0017191,10,11.00171911,1,1,90,0
2,3,16,10,6,5.085887267,85,86.92589571,-5,-3.074104289,0,0,90,0
2,3,16,11,6,6.537934219,95,95.62642846,5,5.626428464,1,1,90,0
2,3,16,12,6,4.385705183,100,100.8482568,10,10.84825682,1,1,90,0
2,3,16,13,6,6.241234202,95,95.37744395,5,5.377443946,1,1,90,0
2,3,16,14,6,5.206362696,100,99.89353015,10,9.893530154,1,1,90,0
2,3,16,15,6,6.008422109,85,87.5382109,-5,-2.461789103,0,0,90,0
2,3,16,16,6,6.429805422,95,95.20185031,5,5.20185031,1,1,90,0
2,3,16,17,0,6.78212602,80,80,-10,-10,0,0,90,0
2,3,16,18,0,5.762058263,100,100,10,10,1,1,90,0
3,4,1,1,6,6.615313111,5,5.630911744,5,5.630911744,1,1,0,0
3,4,1,2,6,5.802298526,-10,-8.89699422,-10,-8.89699422,0,0,0,0
3,4,1,3,6,4.695636365,10,10.32126724,10,10.32126724,1,1,0,0
3,4,1,4,6,5.202071087,10,9.650296598,10,9.650296598,1,1,0,0
3,4,1,5,6,5.030233465,-10,-9.417241811,-10,-9.417241811,0,0,0,0
3,4,1,6,6,6.265771549,-5,-4.784780944,-5,-4.784780944,0,0,0,0
3,4,1,7,6,6.583063522,-10,-9.872874968,-10,-9.872874968,0,0,0,0
3,4,1,8,6,5.935332723,10,7.778540259,10,7.778540259,1,1,0,0
3,4,1,9,6,5.37403088,5,3.93064705,5,3.93064705,1,1,0,0
3,4,1,10,6,3.937343681,10,9.5252086,10,9.5252086,1,1,0,0
3,4,1,11,6,6.099291324,-5,-6.586106881,-5,-6.586106881,0,0,0,0
3,4,1,12,6,6.853392859,-5,-5.597967365,-5,-5.597967365,0,0,0,0
3,4,1,13,6,6.251798359,-10,-7.619445273,-10,-7.619445273,0,0,0,0
3,4,1,14,6,5.744300706,-5,-6.178155307,-5,-6.178155307,0,0,0,0
3,4,1,15,6,5.303334492,5,3.258471582,5,3.258471582,1,1,0,0
3,4,1,16,6,8.247009562,5,3.419175214,5,3.419175214,1,1,0,0
3,4,1,17,0,6.615313111,-10,-10,-10,-10,0,0,0,0
3,4,1,18,0,5.802298526,10,10,10,10,1,1,0,0
3,4,2,1,18,17.7671721,100,97.1253753,10,7.125375297,1,1,90,0
3,4,2,2,18,15.84857202,85,86.16491116,-5,-3.835088843,0,0,90,0
3,4,2,3,18,18.19281018,80,85.26841774,-10,-4.731582262,0,0,90,0
3,4,2,4,18,18.70753085,95,97.04379386,5,7.043793864,1,1,90,0
3,4,2,5,18,18.92527448,85,81.85944334,-5,-8.140556657,0,0,90,0
3,4,2,6,18,17.29389014,85,85.26571993,-5,-4.734280069,0,0,90,0
3,4,2,7,18,19.52530528,100,101.647731,10,11.64773103,1,1,90,0
3,4,2,8,18,19.29327316,100,95.48643999,10,5.486439987,1,1,90,0
3,4,2,9,18,20.40856088,95,95.07182888,5,5.071828882,1,1,90,0
3,4,2,10,18,17.71034896,95,96.37167151,5,6.37167151,1,1,90,0
3,4,2,11,18,14.98151129,80,74.28878723,-10,-15.71121277,0,0,90,0
3,4,2,12,18,12.38225438,100,99.80304163,10,9.803041626,1,1,90,0
3,4,2,13,18,18.67289573,85,83.58634987,-5,-6.413650127,0,0,90,0
3,4,2,14,18,20.87567003,95,93.93944337,5,3.939443367,1,1,90,0
3,4,2,15,18,14.8369716,80,79.70076914,-10,-10.29923086,0,0,90,0
3,4,2,16,18,18.0421302,80,80.41833768,-10,-9.581662322,0,0,90,0
3,4,2,17,0,17.7671721,80,80,-10,-10,0,0,90,0
3,4,2,18,0,15.84857202,100,100,10,10,1,1,90,0
3,4,3,1,18,19.608321,5,5.285788287,5,5.285788287,1,1,0,0
3,4,3,2,18,20.92810922,-5,-9.399621091,-5,-9.399621091,0,0,0,0
3,4,3,3,18,18.0958267,10,8.18945586,10,8.18945586,1,1,0,0
3,4,3,4,18,15.88928343,5,0.960644798,5,0.960644798,1,1,0,0
3,4,3,5,18,16.7513035,-5,-5.914039466,-5,-5.914039466,0,0,0,0
3,4,3,6,18,17.15368208,5,-0.64289826,5,-0.64289826,1,0,0,0
3,4,3,7,18,17.71836142,10,13.43566245,10,13.43566245,1,1,0,0
3,4,3,8,18,13.95603622,10,12.18827785,10,12.18827785,1,1,0,0
3,4,3,9,18,22.09307372,-5,-2.046374281,-5,-2.046374281,0,0,0,0
3,4,3,10,18,15.27470705,-10,-10.3307085,-10,-10.3307085,0,0,0,0
3,4,3,11,18,22.33992179,-5,4.135938635,-5,4.135938635,0,1,0,0
3,4,3,12,18,13.90255955,5,-4.038930607,5,-4.038930607,1,0,0,0
3,4,3,13,18,21.91386086,-10,-8.032582838,-10,-8.032582838,0,0,0,0
3,4,3,14,18,20.0018535,-10,-7.838477856,-10,-7.838477856,0,0,0,0
3,4,3,15,18,16.57323999,-10,-10.46254135,-10,-10.46254135,0,0,0,0
3,4,3,16,18,21.68376348,10,7.566550326,10,7.566550326,1,1,0,0
3,4,3,17,0,19.608321,-10,-10,-10,-10,0,0,0,0
3,4,3,18,0,20.92810922,10,10,10,10,1,1,0,0
3,4,4,1,18,21.18804224,95,98.43157394,5,8.431573936,1,1,90,0
3,4,4,2,18,18.23790869,85,84.33251433,-5,-5.667485672,0,0,90,0
3,4,4,3,18,19.01000218,95,98.78568028,5,8.785680282,1,1,90,0
3,4,4,4,18,17.94212657,80,80.44856979,-10,-9.55143021,0,0,90,0
3,4,4,5,18,19.23310534,80,77.41299243,-10,-12.58700757,0,0,90,0
3,4,4,6,18,22.81435008,100,102.1232986,10,12.12329861,1,1,90,0
3,4,4,7,18,22.90490747,85,81.94437341,-5,-8.055626586,0,0,90,0
3,4,4,8,18,20.72668838,100,105.2605834,10,15.26058335,1,1,90,0
3,4,4,9,18,21.39610868,95,91.75718328,5,1.757183284,1,1,90,0
3,4,4,10,18,17.49125308,80,75.59626736,-10,-14.40373264,0,0,90,0
3,4,4,11,18,18.99042078,85,84.16454574,-5,-5.835454261,0,0,90,0
3,4,4,12,18,20.90281031,80,81.29032648,-10,-8.709673518,0,0,90,0
3,4,4,13,18,19.52591403,100,104.5348101,10,14.53481011,1,1,90,0
3,4,4,14,18,20.66431994,85,82.27287016,-5,-7.727129837,0,0,90,0
3,4,4,15,18,16.95225595,100,97.38956838,10,7.389568382,1,1,90,0
3,4,4,16,18,16.8933719,95,91.1234772,5,1.123477197,1,1,90,0
3,4,4,17,0,21.18804224,80,80,-10,-10,0,0,90,0
3,4,4,18,0,18.23790869,100,100,10,10,1,1,90,0
3,4,5,1,18,13.36239338,-10,-14.34573772,-10,-14.34573772,0,0,0,0
3,4,5,2,18,18.31543531,5,6.959672844,5,6.959672844,1,1,0,0
3,4,5,3,18,18.18620309,10,12.55302266,10,12.55302266,1,1,0,0
3,4,5,4,18,20.69842787,10,10.64120979,10,10.64120979,1,1,0,0
3,4,5,5,18,12.78851924,-10,-8.425826967,-10,-8.425826967,0,0,0,0
3,4,5,6,18,16.84209583,-5,-1.877468599,-5,-1.877468599,0,0,0,0
3,4,5,7,18,13.1046707,-10,-0.894845118,-10,-0.894845118,0,0,0,0
3,4,5,8,18,12.73935873,-10,-15.97381248,-10,-15.97381248,0,0,0,0
3,4,5,9,18,19.86587965,5,3.360059637,5,3.360059637,1,1,0,0
3,4,5,10,18,16.23780317,-5,-2.811327358,-5,-2.811327358,0,0,0,0
3,4,5,11,18,17.33690625,10,10.16342514,10,10.16342514,1,1,0,0
3,4,5,12,18,19.5008332,-5,-4.501295804,-5,-4.501295804,0,0,0,0
3,4,5,13,18,14.6908689,10,10.00198249,10,10.00198249,1,1,0,0
3,4,5,14,18,15.43507902,5,2.879298061,5,2.879298061,1,1,0,0
3,4,5,15,18,17.72625142,5,-1.27662695,5,-1.27662695,1,0,0,0
3,4,5,16,18,18.58768907,-5,-6.866331405,-5,-6.866331405,0,0,0,0
3,4,5,17,0,13.36239338,-10,-10,-10,-10,0,0,0,0
3,4,5,18,0,18.31543531,10,10,10,10,1,1,0,0
3,4,6,1,18,16.19712901,85,84.3402503,-5,-5.659749695,0,0,90,0
3,4,6,2,18,18.57520705,80,74.56056561,-10,-15.43943439,0,0,90,0
3,4,6,3,18,16.72904367,80,81.78304437,-10,-8.216955626,0,0,90,0
3,4,6,4,18,13.2318393,95,88.05128436,5,-1.948715642,1,0,90,0
3,4,6,5,18,21.44952757,100,103.3105282,10,13.31052817,1,1,90,0
3,4,6,6,18,21.38326708,85,90.77638899,-5,0.776388991,0,1,90,0
3,4,6,7,18,13.8241694,85,79.50890828,-5,-10.49109172,0,0,90,0
3,4,6,8,18,16.00360745,95,90.6289142,5,0.628914196,1,1,90,0
3,4,6,9,18,16.16415329,80,77.90307377,-10,-12.09692623,0,0,90,0
3,4,6,10,18,17.42782006,100,101.4788575,10,11.47885752,1,1,90,0
3,4,6,11,18,20.2500759,100,96.86721435,10,6.867214347,1,1,90,0
