subject_id;game_nr;trial_nr;perc_noise;perc_noise_sample
29;4;12;18;19.09773976
29;4;13;18;20.1800775
29;4;14;18;19.16349757
29;4;15;18;17.41392882
29;4;16;18;15.38596122
29;4;17;18;17.23141477
29;4;18;18;13.76032011
29;5;1;6;5.516230375
29;5;2;6;3.337555461
29;5;3;6;4.412337912
29;5;4;6;6.678492158
29;5;5;6;7.3226003
29;5;6;6;6.550030521
29;5;7;6;5.16996544
29;5;8;6;5.951084295
29;5;9;6;7.777360743
29;5;10;6;6.046947841
29;5;11;6;7.602141384
29;5;12;6;4.867429634
29;5;13;6;6.281269004
29;5;14;6;5.934064871
29;5;15;6;4.910180076
29;5;16;6;4.120760913
29;5;17;6;5.516230375
29;5;18;6;3.337555461
29;6;1;6;5.699219867
29;6;2;6;6.840449921
29;6;3;6;5.057592306
29;6;4;6;7.451680661
29;6;5;6;6.995149594
29;6;6;6;6.942105696
29;6;7;6;4.931711328
29;6;8;6;9.812998422
29;6;9;6;6.97624599
29;6;10;6;6.183986472
29;6;11;6;6.540633428
29;6;12;6;5.760289364
29;6;13;6;4.650679715
29;6;14;6;5.543986769
29;6;15;6;6.922144943
29;6;16;6;5.825289048
29;6;17;6;5.699219867
29;6;18;6;6.840449921
29;7;1;18;16.40321795
29;7;2;18;20.18927453
29;7;3;18;16.38257176
29;7;4;18;20.07315691
29;7;5;18;19.7054901
29;7;6;18;14.84502931
29;7;7;18;19.82326684
29;7;8;18;18.89252953
29;7;9;18;17.21588188
29;7;10;18;18.87245449
29;7;11;18;16.84578158
29;7;12;18;16.57135147
29;7;13;18;17.39963588
29;7;14;18;17.68881233
29;7;15;18;16.74895382
29;7;16;18;15.73688703
29;7;17;18;16.40321795
29;7;18;18;20.18927453
29;8;1;18;17.51786938
29;8;2;18;13.70461778
29;8;3;18;17.76244773
29;8;4;18;18.9103013
29;8;5;18;14.40652396
29;8;6;18;14.22252541
29;8;7;18;14.68076454
29;8;8;18;18.08458873
29;8;9;18;18.78152858
29;8;10;18;15.81217436
29;8;11;18;18.45325818
29;8;12;18;14.96561389
29;8;13;18;20.35569283
29;8;14;18;15.49655997
29;8;15;18;17.05516661
29;8;16;18;17.0069009
29;8;17;18;17.51786938
29;8;18;18;13.70461778
29;9;1;6;4.567271633
29;9;2;6;7.35033854
29;9;3;6;7.759466733
29;9;4;6;6.025329157
29;9;5;6;7.595381877
29;9;6;6;4.491227879
29;9;7;6;5.518657105
29;9;8;6;5.379384236
29;9;9;6;6.016435908
29;9;10;6;5.24308336
29;9;11;6;6.39731366
29;9;12;6;6.035585414
29;9;13;6;5.265184536
29;9;14;6;5.639049647
29;9;15;6;6.670831323
29;9;16;6;5.344541087
29;9;17;6;4.567271633
29;9;18;6;7.35033854
29;10;1;6;4.657733402
29;10;2;6;4.19796013
29;10;3;6;3.285665424
29;10;4;6;4.713347324
29;10;5;6;7.021312239
29;10;6;6;8.340990197
29;10;7;6;5.482685467
29;10;8;6;7.400622227
29;10;9;6;6.894144266
29;10;10;6;6.117708507
29;10;11;6;5.262570971
29;10;12;6;6.182823658
29;10;13;6;5.917898221
29;10;14;6;6.37371704
29;10;15;6;6.903046006
29;10;16;6;6.454718826
29;10;17;6;4.657733402
29;10;18;6;4.19796013
29;11;1;6;5.973280371
29;11;2;6;6.29543073
29;11;3;6;5.797908121
29;11;4;6;5.471987758
29;11;5;6;6.032573196
29;11;6;6;5.58829218
29;11;7;6;7.133972191
29;11;8;6;4.70111309
29;11;9;6;6.093753006
29;11;10;6;7.091167529
29;11;11;6;6.966268363
29;11;12;6;5.963809375
29;11;13;6;5.8639017
29;11;14;6;6.032232604
29;11;15;6;5.74134966
29;11;16;6;5.11903637
29;11;17;6;5.973280371
29;11;18;6;6.29543073
29;12;1;18;10.89667373
29;12;2;18;17.49969879
29;12;3;18;14.42173792
29;12;4;18;22.69026118
29;12;5;18;16.76737996
29;12;6;18;19.07646857
29;12;7;18;17.71453304
29;12;8;18;20.81949526
29;12;9;18;18.03203724
29;12;10;18;20.43478342
29;12;11;18;20.57382134
29;12;12;18;19.09308347
29;12;13;18;19.81019379
29;12;14;18;18.08493278
29;12;15;18;18.46850214
29;12;16;18;18.48012085
29;12;17;18;10.89667373
29;12;18;18;17.49969879
29;13;1;18;19.72526294
29;13;2;18;16.77380984
29;13;3;18;15.69203387
29;13;4;18;18.62610353
29;13;5;18;18.01260646
29;13;6;18;21.07912371
29;13;7;18;15.51945081
29;13;8;18;13.17915134
29;13;9;18;20.65594382
29;13;10;18;24.83517813
29;13;11;18;21.36488258
29;13;12;18;16.26107205
29;13;13;18;14.7941003
29;13;14;18;14.74700715
29;13;15;18;18.13781244
29;13;16;18;19.80524784
29;13;17;18;19.72526294
29;13;18;18;16.77380984
29;14;1;18;20.32726105
29;14;2;18;12.98992838
29;14;3;18;15.06291918
29;14;4;18;18.1792844
29;14;5;18;15.8057625
29;14;6;18;19.78746861
29;14;7;18;14.25158804
29;14;8;18;18.95317803
29;14;9;18;15.03553299
29;14;10;18;17.02948431
29;14;11;18;19.51433877
29;14;12;18;15.35794421
29;14;13;18;17.385353
29;14;14;18;14.38276792
29;14;15;18;23.49895336
29;14;16;18;15.95562378
29;14;17;18;20.32726105
29;14;18;18;12.98992838
29;15;1;18;23.46864763
29;15;2;18;15.89178571
29;15;3;18;19.1523835
29;15;4;18;14.23855827
29;15;5;18;16.14427908
29;15;6;18;19.18685064
29;15;7;18;16.63012517
29;15;8;18;13.69310765
29;15;9;18;12.22672725
29;15;10;18;12.60301298
29;15;11;18;13.92380083
29;15;12;18;26.19860012
29;15;13;18;20.15119191
29;15;14;18;14.30183765
29;15;15;18;16.70002119
29;15;16;18;16.60956428
29;15;17;18;23.46864763
29;15;18;18;15.89178571
29;16;1;18;22.99492225
29;16;2;18;13.99063597
29;16;3;18;16.19064224
29;16;4;18;19.25147258
29;16;5;18;17.15370642
29;16;6;18;17.79403643
29;16;7;18;22.1530382
29;16;8;18;18.57517841
29;16;9;18;16.47940235
29;16;10;18;16.07647389
29;16;11;18;19.25128944
29;16;12;18;16.79565715
29;16;13;18;13.72950351
29;16;14;18;16.69311701
29;16;15;18;15.68395556
29;16;16;18;20.39531765
29;16;17;18;22.99492225
29;16;18;18;13.99063597
30;1;1;18;16.24811836
30;1;2;18;17.12673562
30;1;3;18;18.10993676
30;1;4;18;16.62412352
30;1;5;18;16.80381855
30;1;6;18;15.97216283
30;1;7;18;16.29374512
30;1;8;18;19.95406788
30;1;9;18;15.93215836
30;1;10;18;16.37503344
30;1;11;18;20.92709664
30;1;12;18;15.02250082
30;1;13;18;18.10319835
30;1;14;18;17.14189891
30;1;15;18;16.9279314
30;1;16;18;14.9604361
30;1;17;18;16.24811836
30;1;18;18;17.12673562
30;2;1;6;8.081937132
30;2;2;6;6.406526921
30;2;3;6;5.302565392
30;2;4;6;4.922295632
30;2;5;6;5.426556725
30;2;6;6;6.490352546
30;2;7;6;6.036822744
30;2;8;6;5.59903805
30;2;9;6;6.610893635
30;2;10;6;6.119471576
30;2;11;6;6.040184929
30;2;12;6;6.340064199
30;2;13;6;5.080777319
30;2;14;6;4.817991688
30;2;15;6;6.469340636
30;2;16;6;6.332885667
30;2;17;6;8.081937132
30;2;18;6;6.406526921
30;3;1;18;17.41467787
30;3;2;18;15.21303063
30;3;3;18;22.36115534
30;3;4;18;12.78630597
30;3;5;18;19.06715179
30;3;6;18;17.73634092
30;3;7;18;23.47121304
30;3;8;18;25.08389046
30;3;9;18;16.44824067
30;3;10;18;17.2966259
30;3;11;18;15.72671675
30;3;12;18;13.33246646
30;3;13;18;19.55664997
30;3;14;18;20.17249753
30;3;15;18;15.09960806
30;3;16;18;18.62631611
30;3;17;18;17.41467787
30;3;18;18;15.21303063
30;4;1;18;13.86592544
30;4;2;18;17.70778758
30;4;3;18;20.53470152
30;4;4;18;15.80070872
30;4;5;18;16.04084401
30;4;6;18;17.93135989
30;4;7;18;18.12398722
30;4;8;18;19.08198986
30;4;9;18;13.72985963
30;4;10;18;17.95225788
30;4;11;18;19.13410521
30;4;12;18;19.87951494
30;4;13;18;16.98317285
30;4;14;18;14.51154005
30;4;15;18;18.21593501
30;4;16;18;19.98450008
30;4;17;18;13.86592544
30;4;18;18;17.70778758
30;5;1;18;17.56089684
30;5;2;18;17.11954007
30;5;3;18;21.04065066
30;5;4;18;16.59064676
30;5;5;18;16.90946854
30;5;6;18;16.55618511
30;5;7;18;17.48799933
30;5;8;18;20.14860504
30;5;9;18;18.64848415
30;5;10;18;18.92698167
30;5;11;18;15.52515094
30;5;12;18;22.75044931
30;5;13;18;20.05974466
30;5;14;18;17.59832881
30;5;15;18;16.78838478
30;5;16;18;11.97267411
30;5;17;18;17.56089684
30;5;18;18;17.11954007
30;6;1;18;15.39611139
30;6;2;18;19.88010967
30;6;3;18;15.07709502
30;6;4;18;18.88561262
30;6;5;18;19.52222454
30;6;6;18;16.59965091
30;6;7;18;20.20535209
30;6;8;18;20.14880307
30;6;9;18;17.06044505
30;6;10;18;16.60762583
30;6;11;18;12.72313033
30;6;12;18;15.91473941
30;6;13;18;21.83072198
30;6;14;18;21.88403434
30;6;15;18;15.11965153
30;6;16;18;18.01508614
30;6;17;18;15.39611139
30;6;18;18;19.88010967
30;7;1;6;5.775779284
30;7;2;6;5.941025537
30;7;3;6;5.277970979
30;7;4;6;6.074656843
30;7;5;6;4.631175277
30;7;6;6;6.14294023
30;7;7;6;5.702828687
30;7;8;6;6.892694526
30;7;9;6;6.327470691
30;7;10;6;5.760731207
30;7;11;6;5.816441536
30;7;12;6;4.985765352
30;7;13;6;4.635613172
30;7;14;6;4.792836538
30;7;15;6;5.976750534
30;7;16;6;5.717663502
30;7;17;6;5.775779284
30;7;18;6;5.941025537
30;8;1;6;6.287432788
30;8;2;6;6.625149747
30;8;3;6;5.855358674
30;8;4;6;5.725194426
30;8;5;6;5.96719546
30;8;6;6;8.701605399
30;8;7;6;6.331565436
30;8;8;6;4.178036429
30;8;9;6;5.142721551
30;8;10;6;7.189624479
30;8;11;6;5.670994812
30;8;12;6;6.289576553
30;8;13;6;5.727347481
30;8;14;6;4.946569427
30;8;15;6;7.282326814
30;8;16;6;5.801208002
30;8;17;6;6.287432788
30;8;18;6;6.625149747
30;9;1;18;22.52066089
30;9;2;18;17.12448426
30;9;3;18;15.73090669
30;9;4;18;19.33138314
30;9;5;18;14.55726759
30;9;6;18;16.15873401
30;9;7;18;11.21622513
30;9;8;18;13.17893947
30;9;9;18;20.150796
30;9;10;18;18.68932392
30;9;11;18;16.9645584
30;9;12;18;21.93368234
30;9;13;18;20.41612679
30;9;14;18;23.59556079
30;9;15;18;19.64924953
30;9;16;18;20.24231519
30;9;17;18;22.52066089
30;9;18;18;17.12448426
30;10;1;6;5.513276765
30;10;2;6;5.810241454
30;10;3;6;6.155895205
30;10;4;6;7.043656774
30;10;5;6;5.067077043
30;10;6;6;6.194980666
30;10;7;6;4.548354129
30;10;8;6;6.38056999
30;10;9;6;5.382508659
30;10;10;6;4.662569059
30;10;11;6;7.302956496
30;10;12;6;6.634378904
30;10;13;6;5.878806657
30;10;14;6;5.831186401
30;10;15;6;6.097654418
30;10;16;6;5.578406876
30;10;17;6;5.513276765
30;10;18;6;5.810241454
30;11;1;6;5.246270692
30;11;2;6;4.689942014
30;11;3;6;5.341634395
30;11;4;6;6.938816961
30;11;5;6;6.256253359
30;11;6;6;3.189941464
30;11;7;6;5.52423165
30;11;8;6;7.848018783
30;11;9;6;5.651066963
30;11;10;6;7.880618101
30;11;11;6;6.093108861
30;11;12;6;5.323773743
30;11;13;6;7.098943077
30;11;14;6;6.288445822
30;11;15;6;4.437844319
30;11;16;6;5.193001371
30;11;17;6;5.246270692
30;11;18;6;4.689942014
30;12;1;6;4.956034818
30;12;2;6;5.110075256
30;12;3;6;7.207060301
30;12;4;6;6.053646393
30;12;5;6;5.766571181
30;12;6;6;5.999195246
30;12;7;6;6.300286662
30;12;8;6;5.010707036
30;12;9;6;5.256038704
30;12;10;6;6.363405858
30;12;11;6;6.817295145
30;12;12;6;6.977772012
30;12;13;6;6.894350752
30;12;14;6;5.41207337
30;12;15;6;7.978104062
30;12;16;6;4.583675519
30;12;17;6;4.956034818
30;12;18;6;5.110075256
30;13;1;18;15.32879472
30;13;2;18;12.71366525
30;13;3;18;23.27459806
30;13;4;18;18.54968964
30;13;5;18;18.14757896
30;13;6;18;21.40088217
30;13;7;18;17.59640757
30;13;8;18;17.76682103
30;13;9;18;19.43228743
30;13;10;18;14.14568251
30;13;11;18;19.91543681
30;13;12;18;19.5323881
30;13;13;18;16.7325789
30;13;14;18;14.23637313
30;13;15;18;17.32402512
30;13;16;18;21.33994526
30;13;17;18;15.32879472
30;13;18;18;12.71366525
30;14;1;6;6.420777454
30;14;2;6;5.823227545
30;14;3;6;5.45356268
30;14;4;6;6.571524465
30;14;5;6;6.253536683
30;14;6;6;3.961415071
30;14;7;6;5.949713108
30;14;8;6;4.612340374
30;14;9;6;7.124149887
30;14;10;6;6.947427399
30;14;11;6;6.923612789
30;14;12;6;5.062094352
30;14;13;6;5.46989537
30;14;14;6;5.87298636
30;14;15;6;6.133777018
30;14;16;6;5.459640686
30;14;17;6;6.420777454
30;14;18;6;5.823227545
30;15;1;18;19.54757201
30;15;2;18;18.05369164
30;15;3;18;19.77618574
30;15;4;18;14.57028438
30;15;5;18;17.29965177
30;15;6;18;19.49965573
30;15;7;18;13.61577623
30;15;8;18;18.41352724
30;15;9;18;15.17068816
30;15;10;18;17.69234275
30;15;11;18;17.62110013
30;15;12;18;16.1061754
30;15;13;18;16.02937491
30;15;14;18;16.76852296
30;15;15;18;14.70694204
30;15;16;18;25.17678792
30;15;17;18;19.54757201
30;15;18;18;18.05369164
30;16;1;6;5.548722459
30;16;2;6;5.426414456
30;16;3;6;5.351652797
30;16;4;6;5.169804796
30;16;5;6;6.615842056
30;16;6;6;4.794077327
30;16;7;6;5.882625025
30;16;8;6;6.300547993
30;16;9;6;6.217192199
30;16;10;6;6.901569286
30;16;11;6;6.603668516
30;16;12;6;6.092530586
30;16;13;6;4.945817349
30;16;14;6;7.375215327
30;16;15;6;5.942781085
30;16;16;6;6.471142009
30;16;17;6;5.548722459
30;16;18;6;5.426414456
31;1;1;18;14.42505888
31;1;2;18;15.44356938
31;1;3;18;19.49589548
31;1;4;18;20.42934199
31;1;5;18;14.42826702
31;1;6;18;20.05511313
31;1;7;18;18.10080592
31;1;8;18;21.2987112
31;1;9;18;23.94823645
31;1;10;18;19.03799909
31;1;11;18;15.66354996
31;1;12;18;18.31074555
31;1;13;18;18.03337378
31;1;14;18;17.26771843
31;1;15;18;17.90258266
31;1;16;18;20.53448055
31;1;17;18;14.42505888
31;1;18;18;15.44356938
31;2;1;18;15.99193083
31;2;2;18;16.19859751
31;2;3;18;21.32089068
31;2;4;18;15.62935244
31;2;5;18;17.10183864
31;2;6;18;22.32315385
31;2;7;18;18.68523104
31;2;8;18;20.58698231
31;2;9;18;19.41214405
31;2;10;18;17.96217538
31;2;11;18;24.84026335
31;2;12;18;19.39151378
31;2;13;18;16.86430735
31;2;14;18;20.87021122
31;2;15;18;17.048323
31;2;16;18;12.64016652
31;2;17;18;15.99193083
31;2;18;18;16.19859751
31;3;1;6;5.966202052
31;3;2;6;5.218109773
31;3;3;6;5.953995294
31;3;4;6;6.006909671
31;3;5;6;4.565293639
31;3;6;6;8.459266264
31;3;7;6;5.253022269
31;3;8;6;5.20954931
31;3;9;6;5.890288828
31;3;10;6;6.108001921
31;3;11;6;5.90878432
31;3;12;6;7.118470714
31;3;13;6;5.251690637
31;3;14;6;5.570518776
31;3;15;6;5.745951184
31;3;16;6;7.052424561
31;3;17;6;5.966202052
31;3;18;6;5.218109773
31;4;1;6;6.68335311
31;4;2;6;5.885668008
31;4;3;6;5.493730883
31;4;4;6;5.230959921
31;4;5;6;5.297008033
31;4;6;6;4.656961226
31;4;7;6;6.565445082
31;4;8;6;5.119813576
31;4;9;6;5.410819968
31;4;10;6;5.67128897
31;4;11;6;4.694186276
31;4;12;6;7.281772036
31;4;13;6;5.998259649
31;4;14;6;5.126991903
31;4;15;6;5.24894479
31;4;16;6;5.890233796
31;4;17;6;6.68335311
31;4;18;6;5.885668008
31;5;1;6;5.723516421
31;5;2;6;6.212782349
31;5;3;6;4.161210713
31;5;4;6;5.747451135
31;5;5;6;5.48563904
31;5;6;6;6.040833357
31;5;7;6;6.136659605
31;5;8;6;5.344016163
31;5;9;6;5.96821178
31;5;10;6;6.489352975
31;5;11;6;6.067354491
31;5;12;6;5.872338366
31;5;13;6;4.862906653
31;5;14;6;5.006108409
31;5;15;6;6.107003494
31;5;16;6;5.362619955
31;5;17;6;5.723516421
31;5;18;6;6.212782349
31;6;1;6;6.017045699
31;6;2;6;6.740894523
31;6;3;6;4.851803602
31;6;4;6;7.565282657
31;6;5;6;4.80053862
31;6;6;6;6.523748474
31;6;7;6;5.357651358
31;6;8;6;4.080194276
31;6;9;6;4.757141951
31;6;10;6;6.013054131
31;6;11;6;5.226552716
31;6;12;6;6.546963741
31;6;13;6;6.001846673
31;6;14;6;5.049652229
31;6;15;6;7.105215658
31;6;16;6;6.838894418
31;6;17;6;6.017045699
31;6;18;6;6.740894523
31;7;1;18;18.20384509
31;7;2;18;18.0238491
31;7;3;18;13.75608822
31;7;4;18;14.84910019
31;7;5;18;16.03749143
31;7;6;18;20.32190664
31;7;7;18;16.09415027
31;7;8;18;19.4122033
31;7;9;18;17.98464057
31;7;10;18;18.46799706
31;7;11;18;15.20043356
31;7;12;18;19.55486751
31;7;13;18;17.07538
31;7;14;18;21.00209739
31;7;15;18;11.98256529
31;7;16;18;17.07909983
31;7;17;18;18.20384509
31;7;18;18;18.0238491
31;8;1;18;13.07667201
31;8;2;18;18.21251157
31;8;3;18;19.55684108
31;8;4;18;21.24822166
31;8;5;18;18.13891597
31;8;6;18;18.83254356
31;8;7;18;23.24239193
31;8;8;18;15.6847141
31;8;9;18;17.17316347
31;8;10;18;15.9384731
31;8;11;18;21.01644419
31;8;12;18;19.27238694
31;8;13;18;15.58026684
31;8;14;18;21.22498149
31;8;15;18;17.48037238
31;8;16;18;13.83416933
31;8;17;18;13.07667201
31;8;18;18;18.21251157
31;9;1;6;5.143283779
31;9;2;6;5.891981239
31;9;3;6;7.34279209
31;9;4;6;6.374646765
31;9;5;6;6.887268445
31;9;6;6;7.267813167
31;9;7;6;6.175561699
31;9;8;6;5.542262059
31;9;9;6;6.489673893
31;9;10;6;5.471406243
31;9;11;6;6.981506872
31;9;12;6;4.735414432
31;9;13;6;5.601294288
31;9;14;6;5.74592177
31;9;15;6;5.490020413
31;9;16;6;6.298809699
31;9;17;6;5.143283779
31;9;18;6;5.891981239
31;10;1;18;16.93551111
31;10;2;18;14.88841565
31;10;3;18;21.67477834
31;10;4;18;17.07922626
31;10;5;18;19.9909568
31;10;6;18;18.63870048
31;10;7;18;18.5073311
31;10;8;18;20.71196688
31;10;9;18;17.62167237
31;10;10;18;19.2490722
31;10;11;18;17.29306255
31;10;12;18;13.50450758
31;10;13;18;18.8669254
31;10;14;18;20.50983541
31;10;15;18;15.06253676
31;10;16;18;18.69868218
31;10;17;18;16.93551111
31;10;18;18;14.88841565
31;11;1;6;7.379376483
31;11;2;6;5.990261535
31;11;3;6;7.402154118
31;11;4;6;5.644289124
31;11;5;6;7.241377535
31;11;6;6;4.568806246
31;11;7;6;6.118328139
31;11;8;6;6.783155834
31;11;9;6;4.574168751
31;11;10;6;6.671259372
31;11;11;6;4.833144816
31;11;12;6;7.042208975
31;11;13;6;6.374989085
31;11;14;6;4.864541977
31;11;15;6;5.307878434
31;11;16;6;5.41999473
31;11;17;6;7.379376483
31;11;18;6;5.990261535
31;12;1;18;18.75216829
31;12;2;18;18.12433834
31;12;3;18;19.61799092
31;12;4;18;18.99214589
31;12;5;18;19.05079164
31;12;6;18;17.07457083
31;12;7;18;14.3821458
31;12;8;18;15.94819439
31;12;9;18;20.07381288
31;12;10;18;19.78159172
31;12;11;18;21.25722044
31;12;12;18;16.53398462
31;12;13;18;25.27528059
31;12;14;18;22.32684256
31;12;15;18;19.41928344
31;12;16;18;23.8522697
31;12;17;18;18.75216829
31;12;18;18;18.12433834
31;13;1;6;6.673036449
31;13;2;6;5.431523225
31;13;3;6;7.330492286
31;13;4;6;5.03014404
31;13;5;6;5.990654712
31;13;6;6;6.121135031
31;13;7;6;5.333351543
31;13;8;6;6.536554063
31;13;9;6;5.877041728
31;13;10;6;5.486124537
31;13;11;6;6.703075926
31;13;12;6;6.620819895
31;13;13;6;6.846694789
31;13;14;6;6.207552044
31;13;15;6;5.925054817
31;13;16;6;4.793371663
31;13;17;6;6.673036449
31;13;18;6;5.431523225
31;14;1;18;15.95850865
31;14;2;18;15.86913907
31;14;3;18;21.82311847
31;14;4;18;10.24252643
31;14;5;18;23.00948038
31;14;6;18;19.73163807
31;14;7;18;16.2228341
31;14;8;18;12.98236964
31;14;9;18;17.6267247
31;14;10;18;11.4916297
31;14;11;18;12.9506344
31;14;12;18;15.66554789
31;14;13;18;16.61513581
31;14;14;18;14.26442543
31;14;15;18;14.40440714
31;14;16;18;15.40729943
31;14;17;18;15.95850865
31;14;18;18;15.86913907
31;15;1;18;20.64524313
31;15;2;18;15.09037951
31;15;3;18;17.15120478
31;15;4;18;20.01678688
31;15;5;18;14.64138833
31;15;6;18;17.12103924
31;15;7;18;16.43169026
31;15;8;18;17.62593636
31;15;9;18;17.93333347
31;15;10;18;16.700653
31;15;11;18;22.54569371
31;15;12;18;20.0202634
31;15;13;18;17.60091653
31;15;14;18;17.10274217
31;15;15;18;18.31186259
31;15;16;18;18.98292043
31;15;17;18;20.64524313
31;15;18;18;15.09037951
31;16;1;6;6.564455283
31;16;2;6;5.940322435
31;16;3;6;5.804688699
31;16;4;6;5.083637154
31;16;5;6;6.933156842
31;16;6;6;5.114540529
31;16;7;6;5.651777367
31;16;8;6;5.967234597
31;16;9;6;6.288582521
31;16;10;6;5.883720973
31;16;11;6;4.753983213
31;16;12;6;4.54083482
31;16;13;6;6.205128875
31;16;14;6;6.356564461
31;16;15;6;5.870619126
31;16;16;6;7.699756756
31;16;17;6;6.564455283
31;16;18;6;5.940322435
32;1;1;18;13.30902655
32;1;2;18;18.50378218
32;1;3;18;18.57942438
32;1;4;18;17.24345642
32;1;5;18;19.08315146
32;1;6;18;16.29196185
32;1;7;18;18.69111974
32;1;8;18;15.56190451
32;1;9;18;19.06100441
32;1;10;18;14.79358451
32;1;11;18;16.93272422
32;1;12;18;15.7658528
32;1;13;18;18.74699109
32;1;14;18;17.40505436
32;1;15;18;21.17083182
32;1;16;18;12.4143639
32;1;17;18;13.30902655
32;1;18;18;18.50378218
32;2;1;18;14.26762177
32;2;2;18;17.46698234
32;2;3;18;16.17209493
32;2;4;18;17.74530962
32;2;5;18;17.4034239
32;2;6;18;18.15819207
32;2;7;18;20.25864016
32;2;8;18;17.89605789
32;2;9;18;18.19604566
32;2;10;18;18.09484958
32;2;11;18;23.32098904
32;2;12;18;16.82597552
32;2;13;18;16.81315963
32;2;14;18;17.41080384
32;2;15;18;19.21942793
32;2;16;18;13.48073716
32;2;17;18;14.26762177
32;2;18;18;17.46698234
32;3;1;6;6.582119092
32;3;2;6;4.719470738
32;3;3;6;5.488711833
32;3;4;6;5.173489669
32;3;5;6;6.20907399
32;3;6;6;5.240033768
32;3;7;6;7.326215902
32;3;8;6;5.765210993
32;3;9;6;5.34582102
32;3;10;6;5.522706658
32;3;11;6;5.598933982
32;3;12;6;6.82028158
32;3;13;6;5.724096554
32;3;14;6;6.228537979
32;3;15;6;5.500132974
32;3;16;6;6.09734536
32;3;17;6;6.582119092
32;3;18;6;4.719470738
32;4;1;18;14.94863351
32;4;2;18;21.3095034
32;4;3;18;17.50102394
32;4;4;18;16.20973726
32;4;5;18;23.01173752
32;4;6;18;17.45257893
32;4;7;18;16.27463973
32;4;8;18;18.54781659
32;4;9;18;20.14810577
32;4;10;18;16.99822593
32;4;11;18;13.34825469
32;4;12;18;21.56698728
32;4;13;18;15.26555348
32;4;14;18;22.72917749
32;4;15;18;16.80018943
32;4;16;18;18.50778055
32;4;17;18;14.94863351
32;4;18;18;21.3095034
32;5;1;6;5.425733062
32;5;2;6;7.131616338
32;5;3;6;5.034643563
32;5;4;6;5.078867193
32;5;5;6;6.162908787
32;5;6;6;6.17084861
32;5;7;6;5.564436154
32;5;8;6;5.953125212
32;5;9;6;5.869849869
32;5;10;6;6.181378833
32;5;11;6;5.737655882
32;5;12;6;7.259449601
32;5;13;6;5.087063923
32;5;14;6;4.836177909
32;5;15;6;5.365416447
32;5;16;6;6.28715084
32;5;17;6;5.425733062
32;5;18;6;7.131616338
32;6;1;6;5.752219208
32;6;2;6;7.8284437
32;6;3;6;5.469655155
32;6;4;6;6.047209373
32;6;5;6;5.310385225
32;6;6;6;7.213083512
32;6;7;6;4.779522814
32;6;8;6;6.400855777
32;6;9;6;5.891769118
32;6;10;6;6.54669697
32;6;11;6;4.951100191
32;6;12;6;5.107385475
32;6;13;6;6.211884742
32;6;14;6;5.68447242
32;6;15;6;5.663804829
32;6;16;6;5.565006938
32;6;17;6;5.752219208
32;6;18;6;7.8284437
32;7;1;18;15.42678999
32;7;2;18;16.8865417
32;7;3;18;17.02637599
32;7;4;18;19.81456105
32;7;5;18;16.23352286
32;7;6;18;15.02577408
32;7;7;18;14.19814274
32;7;8;18;19.92383731
32;7;9;18;17.71902274
32;7;10;18;18.26342121
32;7;11;18;17.40164859
32;7;12;18;18.91468513
32;7;13;18;18.60953807
32;7;14;18;19.41540437
32;7;15;18;19.4261651
32;7;16;18;19.38950078
32;7;17;18;15.42678999
32;7;18;18;16.8865417
32;8;1;6;5.045809537
32;8;2;6;7.280705767
32;8;3;6;4.844199349
32;8;4;6;6.073409535
32;8;5;6;5.495912728
32;8;6;6;6.640907816
32;8;7;6;4.105163542
32;8;8;6;5.059595597
32;8;9;6;6.791570751
32;8;10;6;6.073742794
32;8;11;6;6.269106024
32;8;12;6;6.425203396
32;8;13;6;5.376823694
32;8;14;6;5.945053993
32;8;15;6;4.715827238
32;8;16;6;5.489760476
32;8;17;6;5.045809537
32;8;18;6;7.280705767
32;9;1;18;20.1270144
32;9;2;18;19.95701736
32;9;3;18;22.03649488
32;9;4;18;20.27709783
32;9;5;18;15.71540475
32;9;6;18;16.3225241
32;9;7;18;15.65165445
32;9;8;18;13.90784913
32;9;9;18;13.6140404
32;9;10;18;19.65173795
32;9;11;18;21.3775068
32;9;12;18;21.57623872
32;9;13;18;13.74392481
32;9;14;18;21.01478791
32;9;15;18;18.18002222
32;9;16;18;16.41154831
32;9;17;18;20.1270144
32;9;18;18;19.95701736
32;10;1;6;6.110006477
32;10;2;6;6.376189451
32;10;3;6;5.343938995
32;10;4;6;5.767537313
32;10;5;6;6.330709082
32;10;6;6;4.833871987
32;10;7;6;4.493656173
32;10;8;6;7.826677972
32;10;9;6;5.638421278
32;10;10;6;4.969571369
32;10;11;6;5.223957244
32;10;12;6;5.986694135
32;10;13;6;4.865847844
32;10;14;6;6.51127958
32;10;15;6;5.828721699
32;10;16;6;5.73598538
32;10;17;6;6.110006477
32;10;18;6;6.376189451
32;11;1;18;23.23448702
32;11;2;18;17.11879025
32;11;3;18;13.37996887
32;11;4;18;17.66675254
32;11;5;18;17.06277571
32;11;6;18;18.29846151
32;11;7;18;16.29200808
32;11;8;18;11.24569126
32;11;9;18;15.26337509
32;11;10;18;20.21373513
32;11;11;18;18.08116478
32;11;12;18;13.98738537
32;11;13;18;20.86289403
32;11;14;18;17.05746563
32;11;15;18;22.6553704
32;11;16;18;16.46402745
32;11;17;18;23.23448702
32;11;18;18;17.11879025
32;12;1;18;15.28055994
